ts,serialNo,home,batteryVoltageMilliV,insideTemperatureCentiC,humidityMilliPerc
2018-12-06,VA3182037248,165132,2984.3190000000004,1919.2927,531.7303
2018-12-07,VA3182037248,165132,2976.593,1875.5962,555.8202
2018-12-08,VA3182037248,165132,2972.703,1940.1194,555.7586
2018-12-09,VA3182037248,165132,2973.3835,2023.0754,561.82623
2018-12-10,VA3182037248,165132,2973.9143,1884.5486,535.28406
2018-12-11,VA3182037248,165132,2973.024000000001,1895.2397,535.0582
2018-12-12,VA3182037248,165132,2972.863,1865.1041,567.4196
2018-12-13,VA3182037248,165132,2970.9524,1871.2222,515.9524
2018-12-14,VA3182037248,165132,2969.665,1889.4706,489.15857
2018-12-15,VA3182037248,165132,2969.0222,1825.0111,486.22778
2018-12-16,VA3182037248,165132,2967.8772,1905.8867,465.73495
2018-12-17,VA3182037248,165132,2968.0986,1877.2366,482.55212
2018-12-18,VA3182037248,165132,2967.2559,1852.721,509.43314
2018-12-19,VA3182037248,165132,2966.3920000000007,1916.0916,470.95425
2018-12-20,VA3182037248,165132,2966.1611,1935.6328,505.24478
2018-12-21,VA3182037248,165132,2963.9907,1889.9097,540.2866
2018-12-22,VA3182037248,165132,2962.0652,1892.2662,531.15015
2018-12-23,VA3182037248,165132,2959.1462,1926.3253,527.8
2018-12-24,VA3182037248,165132,2957.606,1882.5657,531.8215299999998
2018-12-25,VA3182037248,165132,2956.3694,1850.9628,503.4373
2018-12-26,VA3182037248,165132,2954.9587,1893.4587,514.8422
2018-12-27,VA3182037248,165132,2954.5017,1864.5084,537.4068
2018-12-28,VA3182037248,165132,2953.583,1969.6683,489.19025
2018-12-29,VA3182037248,165132,2952.4937,1948.5814,483.46512
2018-12-30,VA3182037248,165132,2947.856,1962.2046,469.73486
2018-12-31,VA3182037248,165132,2936.196,1988.4839,491.5087
2019-01-01,VA3182037248,165132,2940.7317,2019.9105,495.08942
2019-01-02,VA3182037248,165132,2941.0408,1864.6918,496.93082
2019-01-03,VA3182037248,165132,2940.8618,1879.1279,471.48337
2019-01-04,VA3182037248,165132,2940.6020000000008,1885.3115,469.72775
2019-01-05,VA3182037248,165132,2940.318,1961.0737,470.82443
2019-01-06,VA3182037248,165132,2940.5205,1949.6274,456.07123
2019-01-07,VA3182037248,165132,2940.7437,1888.6382,468.3846
2019-01-08,VA3182037248,165132,2940.5178,1882.8264,466.03857
2019-01-09,VA3182037248,165132,2940.0654,1868.0966,464.05966
2019-01-10,VA3182037248,165132,2939.8018,1851.0914,446.06708
2019-01-11,VA3182037248,165132,2939.8308,1844.736,432.8457
2019-01-12,VA3182037248,165132,2940.6267,1799.5536,418.90128
2019-01-13,VA3182037248,165132,2940.8484,1891.336,426.041
2019-01-14,VA3182037248,165132,2940.5796,1895.629,441.76678
2019-01-15,VA3182037248,165132,2941.246,1908.2336,432.39563
2019-01-16,VA3182037248,165132,2941.0525,1904.0295,455.89508
2019-01-17,VA3182037248,165132,2936.9458,1919.1371,418.04
2019-01-18,VA3182037248,165132,2936.278,1925.917,412.99362
2019-01-19,VA3182037248,165132,2936.9749,1854.7844,399.4035
2019-01-20,VA3182037248,165132,2935.335,1919.4149,406.15723
2019-01-21,VA3182037248,165132,2934.4219,1846.3628,414.40707
2019-01-22,VA3182037248,165132,2932.9941,1847.5194,402.84775
2019-01-23,VA3182037248,165132,2931.891,1847.7626,392.65643
2019-01-24,VA3182037248,165132,2930.6245,1875.2427,382.91586
2019-01-25,VA3182037248,165132,2929.7864,1856.4882,375.0607
2019-01-26,VA3182037248,165132,2929.0728,1912.9299,393.7171
2019-01-27,VA3182037248,165132,2929.0354,1931.9408,416.30475
2019-01-28,VA3182037248,165132,2929.0408,1856.0164,435.91306
2019-01-29,VA3182037248,165132,2928.982,1864.6194,490.94562
2019-01-30,VA3182037248,165132,2928.7937,1852.3359,443.0476
2019-01-31,VA3182037248,165132,2924.2126,1874.4656,456.6523
2019-02-01,VA3182037248,165132,2922.1267,1880.3527,409.56198
2019-02-02,VA3182037248,165132,2923.1582,1938.756,412.77747
2019-02-03,VA3182037248,165132,2923.2478,1915.8484,413.42566
2019-02-04,VA3182037248,165132,2923.1047,1861.6062,401.51694
2019-02-05,VA3182037248,165132,2922.6162,1852.2064,396.06976
2019-02-06,VA3182037248,165132,2921.7803,1857.4789,396.52676
2019-02-07,VA3182037248,165132,2914.9753,1843.7994,395.11813
2019-02-08,VA3182037248,165132,2912.5527,1867.0555,390.55847
2019-02-09,VA3182037248,165132,2913.5933,1799.9873,391.9195
2019-02-10,VA3182037248,165132,2915.1929,1856.121,387.12744
2019-02-11,VA3182037248,165132,2914.8718,1837.1019,398.79605
2019-02-12,VA3182037248,165132,2914.1555,1831.5079,407.12698
2019-02-13,VA3182037248,165132,2913.1956,1849.5187,401.2857
2019-02-14,VA3182037248,165132,2912.187,1824.2585,408.60544
2019-02-15,VA3182037248,165132,2911.7144,1823.9255,409.13095
2019-02-16,VA3182037248,165132,2910.8489,1844.0997,394.98392
2019-02-17,VA3182037248,165132,2911.3386,1880.5714,460.9379
2019-02-18,VA3182037248,165132,2911.0527,1870.3578,461.22873
2019-02-19,VA3182037248,165132,2909.2327,1887.0804,470.48276
2019-02-20,VA3182037248,165132,2906.6848,1894.6752,487.82803
2019-02-21,VA3182037248,165132,2905.2961,1895.1879,451.82483
2019-02-22,VA3182037248,165132,2903.9692,1824.0306,469.32568
2019-02-23,VA3182037248,165132,2902.777,1804.4492,437.4754
2019-02-24,VA3182037248,165132,2902.3264,1802.1293,413.7721
2019-02-25,VA3182037248,165132,2891.972,1803.9159,408.02493
2019-02-26,VA3182037248,165132,2891.8677,1801.3419,412.9516
2019-02-27,VA3182037248,165132,2890.6775,1807.7064,415.67096
2019-02-28,VA3182037248,165132,2891.4248,1787.6428,420.98495
2019-03-01,VA3182037248,165132,2892.5557,1783.7262,426.61905
2019-03-02,VA3182037248,165132,2893.0247,1787.9929,427.9152
2019-03-03,VA3182037248,165132,2892.7378,1793.6329,426.5056
2019-03-04,VA3182037248,165132,2891.489,1806.2681,418.76813
2019-03-05,VA3182037248,165132,2887.2449,1806.4229,413.151
2019-03-06,VA3182037248,165132,2885.04,1808.9264,415.08362
2019-03-07,VA3182037248,165132,2884.9587,1810.3505,416.7251
2019-03-08,VA3182037248,165132,2883.166,1799.9297,416.83066
2019-03-09,VA3182037248,165132,2883.0,1849.2997,405.87155
2019-03-10,VA3182037248,165132,2883.1418,2004.8243,439.44595
2019-03-11,VA3182037248,165132,2883.9023,1967.767,435.5827
2019-03-12,VA3182037248,165132,2883.3096,1899.4911,441.13095
2019-03-13,VA3182037248,165132,2883.0,1883.3041,442.75674
2019-03-14,VA3182037248,165132,2882.7434,1876.4513,451.33923
2019-03-15,VA3182037248,165132,2882.1816,1884.8212,456.22495
2019-03-16,VA3182037248,165132,2883.0,1799.5366,454.9317
2019-03-17,VA3182037248,165132,2882.8696,1874.498,433.86166
2019-03-18,VA3182037248,165132,2882.9084,1889.2776,447.90222
2019-03-19,VA3182037248,165132,2880.9167,1886.8907,443.50287
2019-03-20,VA3182037248,165132,2873.8298,1868.0176,460.76538
2019-03-21,VA3182037248,165132,2858.8318,1865.7123,451.1738
2019-03-22,VA3182037248,165132,2858.255,1855.3071,520.22876
2019-03-23,VA3182037248,165132,2860.17,1799.566,470.46225
2019-03-24,VA3182037248,165132,2860.3936,1890.1155,494.3502
2019-03-25,VA3182037248,165132,2859.3503,1901.4897,519.1293
2019-03-26,VA3182037248,165132,2855.843,1883.1241,478.39542
2019-03-27,VA3182037248,165132,2854.3105,1853.3447,474.23914
2019-03-28,VA3182037248,165132,2853.003,1894.7441,482.18823
2019-03-29,VA3182037248,165132,2850.921,1934.7888,465.3519
2019-03-30,VA3182037248,165132,2850.2695,1886.2902,432.01706
2019-03-31,VA3182037248,165132,2849.5566,1942.3369,411.96454
2019-04-01,VA3182037248,165132,2848.025,1935.0674,462.84042
2019-04-02,VA3182037248,165132,2845.2815,1920.4186,477.0148
2019-04-03,VA3182037248,165132,2843.3096,1932.6469,488.4881
2019-04-04,VA3182037248,165132,2789.291,1946.892,474.2535
2019-04-05,VA3182037248,165132,2727.2273,1925.9513,471.37662
2019-04-06,VA3182037248,165132,2758.6296,1799.5608,474.74075
2019-04-07,VA3182037248,165132,2761.4207,1871.1992,463.9336
2019-04-08,VA3182037248,165132,2762.336,1911.0386,498.89575
2019-04-09,VA3182037248,165132,2765.7078,1931.1731,494.5423
2019-04-10,VA3182037248,165132,2765.9377,1883.3774,508.08173
2019-04-11,VA3182037248,165132,2763.6096,1881.9587,487.01587
2019-04-12,VA3182037248,165132,2762.5959999999995,1898.4042,475.177
2019-04-13,VA3182037248,165132,2761.9243,1918.7401,446.42105
2019-04-14,VA3182037248,165132,2762.057,1951.5269,473.68454
2019-04-15,VA3182037248,165132,2761.8323,1883.4908,490.52438
2019-04-16,VA3182037248,165132,2760.2612,1918.0267,486.64688
2019-04-17,VA3182037248,165132,2759.8577,1943.5325,481.1179
2019-04-18,VA3182037248,165132,2759.6838,1926.7864,493.9188
2019-04-19,VA3182037248,165132,2757.9392,1914.6636,488.68225
2019-04-20,VA3182037248,165132,2757.6072,1855.4108,499.7024
2019-04-21,VA3182037248,165132,2753.0290000000005,1935.0375,456.91666
2019-04-22,VA3182037248,165132,2752.8955,2019.3054,446.8159
2019-04-23,VA3182037248,165132,2752.8462,2001.7252,514.1264
2019-04-24,VA3182037248,165132,2752.9788,2035.2872,508.38297
2019-04-25,VA3182037248,165132,2752.744,1974.0853,525.0549
2019-04-26,VA3182037248,165132,2752.2283,2028.452,502.86758
2019-04-27,VA3182037248,165132,2751.2913,2055.6692,474.6063
2019-04-28,VA3182037248,165132,2750.1848,2060.9473,447.4113200000001
2019-04-29,VA3182037248,165132,2749.0273,1984.3242,479.69864
2019-04-30,VA3182037248,165132,2747.3584,1929.0354,493.6239
2018-10-01,VA4112452096,174376,2849.038,2104.6387,550.5399
2018-10-02,VA4112452096,174376,2846.8774,2033.5969,593.8214
2018-10-03,VA4112452096,174376,2843.633,2087.929,604.64496
2018-10-04,VA4112452096,174376,2842.4976,1969.7734,636.89655
2018-10-05,VA4112452096,174376,2839.3875,2054.7224,635.92145
2018-10-06,VA4112452096,174376,2837.2544,2151.8877,605.7988
2018-10-07,VA4112452096,174376,2834.2468,2116.5186,569.679
2018-10-08,VA4112452096,174376,2830.4329,2058.1035,593.5057400000002
2018-10-09,VA4112452096,174376,2828.7888,2094.4177,605.493
2018-10-10,VA4112452096,174376,2828.305,2104.8171,619.3171
2018-10-11,VA4112452096,174376,2828.6755,2141.722,645.7616
2018-10-12,VA4112452096,174376,2828.2043,2071.467,637.1679
2018-10-13,VA4112452096,174376,2827.8948,2199.4888,635.5038
2018-10-14,VA4112452096,174376,2827.7542,2091.712,660.7203400000002
2018-10-15,VA4112452096,174376,2826.7783,2013.3921,681.9602
2018-10-16,VA4112452096,174376,2824.9473,2057.6711,680.3487
2018-10-17,VA4112452096,174376,2820.8704,2045.3938,680.21246
2018-10-18,VA4112452096,174376,2819.0342,2032.7317,664.7122
2018-10-19,VA4112452096,174376,2816.5715,1988.6875,648.0625
2018-10-20,VA4112452096,174376,2815.2415,2045.8604,627.4717
2018-10-21,VA4112452096,174376,2812.728,2121.728,634.16174
2018-10-22,VA4112452096,174376,2809.957000000001,2001.2,618.02856
2018-10-23,VA4112452096,174376,2807.696,2043.4426,604.61487
2018-10-24,VA4112452096,174376,2806.4844,2045.1406,624.9883
2018-10-25,VA4112452096,174376,2805.9966,2020.5763,611.0373
2018-10-26,VA4112452096,174376,2805.7790000000005,1996.573,591.65546
2018-10-27,VA4112452096,174376,2801.8237,2252.1467,490.83032
2018-10-28,VA4112452096,174376,2798.579,2128.3835,480.7671
2018-10-29,VA4112452096,174376,2797.1677,2025.9507,484.39053
2018-10-30,VA4112452096,174376,2796.2288,2005.0657,495.63348
2018-10-31,VA4112452096,174376,2793.1414,2032.5062,497.19107
2018-11-01,VA4112452096,174376,2790.3384,1921.4373,551.4715
2018-11-02,VA4112452096,174376,2788.9336,2096.148,509.27042
2018-11-03,VA4112452096,174376,2788.887,1461.3739,632.1044
2018-11-04,VA4112452096,174376,2788.0916,1895.7186,601.17285
2018-11-05,VA4112452096,174376,2787.4304,1991.1519,592.81647
2018-11-06,VA4112452096,174376,2784.8972,1989.0719,616.31165
2018-11-07,VA4112452096,174376,2782.1628,1985.5259,620.4481
2018-11-08,VA4112452096,174376,2780.4970000000008,1997.3,586.42426
2018-11-09,VA4112452096,174376,2779.866,1927.004,603.8374
2018-11-10,VA4112452096,174376,2779.866,1520.1097,696.9268
2018-11-11,VA4112452096,174376,2779.044000000001,1939.628,661.7280000000002
2018-11-12,VA4112452096,174376,2778.0105,1958.563,632.05945
2018-11-13,VA4112452096,174376,2774.8955,1986.9209,611.20886
2018-11-14,VA4112452096,174376,2771.5935,2088.8054,595.1172
2018-11-15,VA4112452096,174376,2770.28,2066.5422,615.3735
2018-11-16,VA4112452096,174376,2768.3113,1963.9844,634.8599
2018-11-17,VA4112452096,174376,2762.433,2091.34,584.504
2018-11-18,VA4112452096,174376,2760.4104,2153.8228,526.4624
2018-11-19,VA4112452096,174376,2759.5479,1990.6812,544.3594400000002
2018-11-20,VA4112452096,174376,2759.0486,2007.457,519.3358
2018-11-21,VA4112452096,174376,2755.6846,1887.3717,532.64703
2018-11-22,VA4112452096,174376,2754.2651,1149.3855,669.51807
2018-11-23,VA4112452096,174376,2752.8801,1703.376,677.57025
2018-11-24,VA4112452096,174376,2752.0276,2088.514,547.09863
2018-11-25,VA4112452096,174376,2749.1890000000008,2071.8916,531.4628
2018-11-26,VA4112452096,174376,2746.269,2000.9799,544.4731
2018-11-27,VA4112452096,174376,2744.918,1980.4386,547.48676
2018-11-28,VA4112452096,174376,2744.6843,1989.6371,593.97784
2018-11-29,VA4112452096,174376,2744.137,2006.7972,601.7479
2018-11-30,VA4112452096,174376,2742.677,2002.777,578.8692
2018-12-01,VA4112452096,174376,2742.0627,2038.3921,567.9002
2018-12-02,VA4112452096,174376,2742.0,2066.598,596.7328
2018-12-03,VA4112452096,174376,2741.9329,1972.9604,616.087
2018-12-04,VA4112452096,174376,2741.9553,1979.4315,578.2842400000002
2018-12-05,VA4112452096,174376,2741.5789,1986.1174,587.9398
2018-12-06,VA4112452096,174376,2741.7837,1963.3672,618.9082
2018-12-07,VA4112452096,174376,2729.1604,2121.1821,580.78534
2018-12-08,VA4112452096,174376,2733.3936,2192.9485,523.7957
2018-12-09,VA4112452096,174376,2708.118,2064.5261,536.66754
2018-12-10,VA4112452096,174376,2682.3682,2039.8955,546.99255
2018-12-11,VA4112452096,174376,2682.0283,1964.3872,542.06665
2018-12-12,VA4112452096,174376,2679.6282,1993.5099,525.4753400000002
2018-12-13,VA4112452096,174376,2676.4111,1939.5297,492.32312
2018-12-14,VA4112452096,174376,2675.1934,2155.0405,455.8711
2018-12-15,VA4112452096,174376,2674.6814,2021.2192,393.2445
2018-12-16,VA4112452096,174376,2674.1938,2038.8308,447.52472
2018-12-17,VA4112452096,174376,2673.3872,1994.9332,469.93088
2018-12-18,VA4112452096,174376,2673.7107,1976.9951,484.91666
2018-12-19,VA4112452096,174376,2672.1020000000008,1984.1974,486.8438
2018-12-20,VA4112452096,174376,2670.4607,1934.7914,490.5284400000001
2018-12-21,VA4112452096,174376,2669.2126,2045.6923,493.2353
2018-12-22,VA4112452096,174376,2667.3616,2002.1102,492.22598
2018-12-23,VA4112452096,174376,2666.0640000000008,2003.0256,528.5908
2018-12-24,VA4112452096,174376,2665.1,2047.5387,494.29092
2018-12-25,VA4112452096,174376,2663.8088,2065.3486,463.41415
2018-12-26,VA4112452096,174376,2664.8682,2060.791,483.7591
2018-12-27,VA4112452096,174376,2663.705,1944.5369,495.9493
2018-12-28,VA4112452096,174376,2662.6194,2068.2654,489.1792
2018-12-29,VA4112452096,174376,2662.3726,1765.2347,542.25
2018-12-30,VA4112452096,174376,2661.0408,1958.4733,548.49615
2018-12-31,VA4112452096,174376,2659.6794,1940.5513,569.4455
2019-01-01,VA4112452096,174376,2658.7021,2090.649,495.89383
2019-01-02,VA4112452096,174376,2657.8372,1962.145,498.68448
2019-01-03,VA4112452096,174376,2657.798,1759.4435,522.63916
2019-01-04,VA4112452096,174376,2655.7983,1767.521,506.57593
2019-01-05,VA4112452096,174376,2654.4016,1977.2982,446.7138
2019-01-06,VA4112452096,174376,2650.7476,1948.6122,465.4673
2019-01-07,VA4112452096,174376,2648.8276,1844.9138,523.0172
2019-01-08,VA4112452096,174376,2648.0679,1839.2201,503.41425
2019-01-09,VA4112452096,174376,2647.9534,1846.6768,466.36163
2019-01-10,VA4112452096,174376,2642.7222,1664.0272,495.00604
2019-01-11,VA4112452096,174376,2639.7756,1726.3583,518.5607
2019-01-12,VA4112452096,174376,2639.0762,1890.0897,496.39944
2019-01-13,VA4112452096,174376,2637.914,1950.0573,497.58853
2019-01-14,VA4112452096,174376,2638.3987,1865.9402,506.3322
2019-01-15,VA4112452096,174376,2638.1526,1897.7633,470.40204000000006
2019-01-16,VA4112452096,174376,2636.02,1922.1995,493.24503
2019-01-17,VA4112452096,174376,2633.7927,1774.9369,468.6216
2019-01-18,VA4112452096,174376,2630.3188,1573.6232,458.46957
2019-01-19,VA4112452096,174376,2628.881,2004.4156,408.32858
2019-01-20,VA4112452096,174376,2628.6467,2112.8867,375.6929
2019-01-21,VA4112452096,174376,2626.9970000000008,1751.5217,420.29855
2019-01-22,VA4112452096,174376,2623.7832,1782.3887,428.95493
2019-01-23,VA4112452096,174376,2622.2468,1753.6921,430.84732
2019-01-24,VA4112452096,174376,2620.2979,1644.8431,446.37234000000007
2019-01-25,VA4112452096,174376,2620.5789,1747.4474,453.81204
2019-01-26,VA4112452096,174376,2620.626,1950.8107,472.27713
2019-01-27,VA4112452096,174376,2618.8032,2035.677,420.31778
2019-01-28,VA4112452096,174376,2616.7966,1769.8774,439.49582
2019-01-29,VA4112452096,174376,2613.2466,1744.4087,444.00684
2019-01-30,VA4112452096,174376,2612.4707,1651.2745,458.70587
2019-01-31,VA4112452096,174376,2609.3584,1797.3058,438.2431
2019-02-01,VA4112452096,174376,2615.1382,2080.9485,379.90674
2019-02-02,VA4112452096,174376,2616.5479,1166.4574,501.42554
2019-02-03,VA4112452096,174376,2613.2664,1093.8995,516.4573
2019-02-04,VA4112452096,174376,2612.5688,959.59283,583.8144
2019-02-05,VA4112452096,174376,2611.673,967.52563,621.35895
2019-02-06,VA4112452096,174376,2609.7227,939.74255,657.65344
2019-02-07,VA4112452096,174376,2605.928,947.24,671.0880000000002
2019-02-08,VA4112452096,174376,2604.177,902.28125,702.5417
2019-02-09,VA4112452096,174376,2603.9854,979.4853,680.5441
2019-02-10,VA4112452096,174376,2603.831,949.58453,683.3169
2019-02-11,VA4112452096,174376,2603.644,1042.822,643.96857
2019-02-12,VA4112452096,174376,2603.403,1022.78357,655.19403
2019-02-13,VA4112452096,174376,2602.7593,952.39813,694.1667
2019-02-14,VA4112452096,174376,2602.234,1390.4597,642.3548599999998
2019-02-15,VA4112452096,174376,2603.0403,2124.5603,512.36786
2019-02-16,VA4112452096,174376,2603.9348,2039.1893,501.64792
2019-02-17,VA4112452096,174376,2604.4836,2125.8389,489.17758
2019-02-18,VA4112452096,174376,2604.5032,1954.4268,521.9554400000002
2019-02-19,VA4112452096,174376,2604.23,1977.7529,486.0747
2019-02-20,VA4112452096,174376,2604.4248,2015.7081,477.7977
2019-02-21,VA4112452096,174376,2604.1067,2014.4269,487.1128
2019-02-22,VA4112452096,174376,2603.9915,2121.1282,479.1282
2019-02-23,VA4112452096,174376,2603.9172,1814.8967,508.5537
2019-02-24,VA4112452096,174376,2603.0676,2166.7695,437.62704
2019-02-25,VA4112452096,174376,2603.8613,2314.5618,435.28714
2019-02-26,VA4112452096,174376,2603.128,2197.094,428.8538
2019-02-27,VA4112452096,174376,2603.9163,2196.2844,459.29642
2019-02-28,VA4112452096,174376,2603.651,2100.3127,467.25092
2019-03-01,VA4112452096,174376,2602.5,2078.3818,485.70865
2019-03-02,VA4112452096,174376,2602.677,1887.1423,493.48462
2019-03-03,VA4112452096,174376,2602.0427,2032.9541,498.70337
2019-03-04,VA4112452096,174376,2601.8765,1870.648,490.55057
2019-03-05,VA4112452096,174376,2601.901,2023.3904,462.7027
2019-03-06,VA4112452096,174376,2601.8093,1979.1776,496.07236
2019-03-07,VA4112452096,174376,2601.808,2104.0732,445.5606
2019-03-08,VA4112452096,174376,2601.7778,2116.1455,446.31216
2019-03-09,VA4112452096,174376,2601.9524,2154.389,428.918
2019-03-10,VA4112452096,174376,2601.7625,2108.0366,412.49316
2019-03-11,VA4112452096,174376,2601.716,2046.1326,414.72943
2019-03-12,VA4112452096,174376,2601.245,1891.5223,471.38217
2019-03-13,VA4112452096,174376,2601.2017,1883.1222,453.0625
2019-03-14,VA4112452096,174376,2600.8423,2022.6658,452.17392
2019-03-15,VA4112452096,174376,2601.152,2175.976,458.43466
2019-03-16,VA4112452096,174376,2600.2470000000008,2158.1282,454.05463
2019-03-17,VA4112452096,174376,2599.8044,2210.4673,425.79565
2019-03-18,VA4112452096,174376,2591.5854,1963.6772,457.55063
2019-03-19,VA4112452096,174376,2583.758,2006.987,476.72903
2019-03-20,VA4112452096,174376,2580.6125,1879.5494,514.73914
2019-03-21,VA4112452096,174376,2578.8093,2036.8026,507.9046
2019-03-22,VA4112452096,174376,2576.5,1730.1646,530.06964
2019-03-23,VA4112452096,174376,2572.0952,1994.9856,498.72046
2019-03-24,VA4112452096,174376,2571.923,2118.9875,445.69232
2019-03-25,VA4112452096,174376,2570.3503,2015.6871,445.97958
2019-03-26,VA4112452096,174376,2569.5994,1978.9894,448.83688
2019-03-27,VA4112452096,174376,2568.8545,1957.3511,456.1454
2019-03-28,VA4112452096,174376,2568.2686,1862.463,478.53696
2019-03-29,VA4112452096,174376,2566.7021,1971.839,468.20547
2019-03-30,VA4112452096,174376,2562.1301,2192.7046,462.50406
2019-03-31,VA4112452096,174376,2561.1365,1948.1882,485.30258
2019-04-01,VA4112452096,174376,2560.37,1978.8015,465.40076
2019-04-02,VA4112452096,174376,2560.0159,1950.4012,470.21976
2019-04-03,VA4112452096,174376,2557.9402,1737.6141,472.52173
2019-04-04,VA4112452096,174376,2554.4167,1964.7672,445.2108
2019-04-05,VA4112452096,174376,2554.8801,2002.3596,446.92807
2019-04-06,VA4112452096,174376,2553.8093,1784.3442,489.59534
2019-04-07,VA4112452096,174376,2553.1738,2051.5667,465.69073
2019-04-08,VA4112452096,174376,2552.0845,2018.9531,477.0718700000001
2019-04-10,VA4112452096,174376,2549.0908,1984.7662,448.77924
2019-04-11,VA4112452096,174376,2547.4292,1845.9855,445.9309
2019-04-12,VA4112452096,174376,2545.11,1794.0486,463.00323
2019-04-13,VA4112452096,174376,2545.0452,2079.0288,411.9177
2019-04-14,VA4112452096,174376,2544.2188,1969.6656,416.65958
2019-04-15,VA4112452096,174376,2542.6099,1994.2427,456.19345
2019-04-16,VA4112452096,174376,2539.1220000000008,1735.078,498.3317
2019-04-17,VA4112452096,174376,2537.5483,1935.5646,495.3145
2019-04-18,VA4112452096,174376,2536.7605,1932.7958,509.669
2019-04-19,VA4112452096,174376,2535.0544,1739.924,524.9783
2019-04-20,VA4112452096,174376,2534.6704,1803.7803,519.4835
2019-04-21,VA4112452096,174376,2534.0315,1841.5052,502.70526
2019-04-22,VA4112452096,174376,2533.5637,1827.6915,490.6915
2019-04-23,VA4112452096,174376,2532.4639,1782.1959,522.5361
2019-04-24,VA4112452096,174376,2530.7327,1708.2559,545.93024
2019-04-25,VA4112452096,174376,2528.078,1574.4667,561.9444599999998
2019-04-26,VA4112452096,174376,2526.881,1734.0769,555.97205
2019-04-27,VA4112452096,174376,2519.2544,2089.9553,469.20963
2019-04-28,VA4112452096,174376,2506.2886,1378.5464,541.1340299999998
2019-04-29,VA4112452096,174376,2496.8914,1481.5814,581.124
2019-04-30,VA4112452096,174376,2495.4036,1862.1989,547.7836
2018-10-11,VA2170620672,234419,3219.567,2089.8218,557.5796
2018-10-12,VA2170620672,234419,3204.831,1991.776,670.36255
2018-10-13,VA2170620672,234419,3181.223,2087.8027,679.2505
2018-10-14,VA2170620672,234419,3167.748,2017.21,648.572
2018-10-15,VA2170620672,234419,3156.4385,2006.8866,714.7051
2018-10-16,VA2170620672,234419,3146.2903,2026.2712,657.34955
2018-10-17,VA2170620672,234419,3136.2937,2020.3385,710.98834
2018-10-18,VA2170620672,234419,3127.3594,2031.4558,611.3162
2018-10-19,VA2170620672,234419,3119.0645,1991.5312,689.8387
2018-10-20,VA2170620672,234419,3110.4348,1943.0642,648.63855
2018-10-21,VA2170620672,234419,3106.351,1866.8741,628.77484
2018-10-22,VA2170620672,234419,3096.432,1982.5067,588.5994
2018-10-23,VA2170620672,234419,3082.0994,1937.267,611.1588
2018-10-24,VA2170620672,234419,3071.2422,1914.356,635.9798
2018-10-25,VA2170620672,234419,3063.468,1926.7688,675.8177
2018-10-26,VA2170620672,234419,3060.7886,1972.4641,699.2849
2018-10-27,VA2170620672,234419,3053.05,2172.803,656.3328
2018-10-28,VA2170620672,234419,3049.6792,2037.9354,598.5844
2018-10-29,VA2170620672,234419,3037.8604,2149.3953,624.7365
2018-10-30,VA2170620672,234419,3034.7026,2007.3379,623.56177
2018-10-31,VA2170620672,234419,3032.151,1852.8707,595.7338
2018-11-01,VA2170620672,234419,3027.3408,2003.8884,553.89044
2018-11-02,VA2170620672,234419,3020.7388,2295.3186,556.7518
2018-11-03,VA2170620672,234419,3018.9058,1958.0773,593.6045
2018-11-04,VA2170620672,234419,3016.7278,1805.6438,607.2928
2018-11-05,VA2170620672,234419,3010.344,2009.0709,579.3564
2018-11-06,VA2170620672,234419,3006.6672,1998.3143,671.5331
2018-11-07,VA2170620672,234419,3002.831,2005.6382,567.8942
2018-11-08,VA2170620672,234419,3000.4485,1932.123,658.2310000000001
2018-11-09,VA2170620672,234419,2996.609000000001,2069.3584,587.1695599999998
2018-11-10,VA2170620672,234419,2993.7898,2104.0796,616.51764
2018-11-11,VA2170620672,234419,2990.8743,2068.2388,696.0341
2018-11-12,VA2170620672,234419,2988.5170000000007,2041.9753,641.8939
2018-11-13,VA2170620672,234419,2986.076,1994.7052,752.94214
2018-11-14,VA2170620672,234419,2984.258,2028.3973,635.96796
2018-11-15,VA2170620672,234419,2981.6018,1993.8073,596.3473
2018-11-16,VA2170620672,234419,2979.7344,2000.3619,571.1451
2018-11-17,VA2170620672,234419,2976.6177,2359.4475,521.3347
2018-11-18,VA2170620672,234419,2977.524000000001,2719.6428,371.4549
2018-11-19,VA2170620672,234419,2968.7996,2701.269,403.2225
2018-11-20,VA2170620672,234419,2971.3533,2160.8762,457.86697
2018-11-21,VA2170620672,234419,2968.242,2148.3538,532.2130000000002
2018-11-22,VA2170620672,234419,2967.8394,2088.1687,472.1004
2018-11-23,VA2170620672,234419,2962.4521,2072.7815,520.1763
2018-11-24,VA2170620672,234419,2965.4773,1629.8977,564.8182
2018-11-25,VA2170620672,234419,2961.041,1692.596,543.8219
2018-11-26,VA2170620672,234419,2959.4,1991.7509,575.89825
2018-11-27,VA2170620672,234419,2956.5903,2101.9307,544.8403
2018-11-28,VA2170620672,234419,2951.4568,2200.5032,550.5123
2018-11-29,VA2170620672,234419,2954.3584,2072.3174,508.9522
2018-11-30,VA2170620672,234419,2952.578,2023.6743,491.22937
2018-12-01,VA2170620672,234419,2945.7024,2086.1157,539.9545
2018-12-02,VA2170620672,234419,2950.75,2034.0491,520.4107
2018-12-03,VA2170620672,234419,2949.4375,2061.5625,601.1202
2018-12-04,VA2170620672,234419,2939.7395,2042.6884,583.2325400000002
